Time [s],WAKE,TX,RX,FAULT
2021-04-24T07:47:35.826067292+00:00,1,1,0,1
2021-04-24T07:47:35.826067296+00:00,1,1,1,1
2021-04-24T07:47:35.826071270+00:00,1,1,0,1
2021-04-24T07:47:35.826071286+00:00,1,1,1,1
2021-04-24T07:47:35.826071294+00:00,1,1,0,1
2021-04-24T07:47:35.826079264+00:00,1,1,1,1
2021-04-24T07:47:35.826079278+00:00,1,1,0,1
2021-04-24T07:47:35.826079286+00:00,1,1,1,1
2021-04-24T07:47:35.826083260+00:00,1,1,0,1
2021-04-24T07:47:35.826083276+00:00,1,1,1,1
2021-04-24T07:47:35.826083282+00:00,1,1,0,1
2021-04-24T07:47:35.826087256+00:00,1,1,1,1
2021-04-24T07:47:35.826111234+00:00,1,1,0,1
2021-04-24T07:47:35.826111244+00:00,1,1,1,1
2021-04-24T07:47:35.826111258+00:00,1,1,0,1
2021-04-24T07:47:35.826115226+00:00,1,1,1,1
2021-04-24T07:47:35.826127022+00:00,1,0,1,1
2021-04-24T07:47:35.826130996+00:00,1,1,1,1
2021-04-24T07:47:35.826131000+00:00,1,0,1,1
2021-04-24T07:47:35.826131014+00:00,1,1,1,1
2021-04-24T07:47:35.826135014+00:00,1,0,1,1
2021-04-24T07:47:35.826162988+00:00,1,1,1,1
2021-04-24T07:47:35.826168734+00:00,1,0,1,1
2021-04-24T07:47:35.826204704+00:00,1,1,1,1
2021-04-24T07:47:35.826210700+00:00,1,0,1,1
2021-04-24T07:47:35.826246670+00:00,1,1,1,1
2021-04-24T07:47:35.826252416+00:00,1,0,1,1
2021-04-24T07:47:35.826256390+00:00,1,1,1,1
2021-04-24T07:47:35.826256394+00:00,1,0,1,1
2021-04-24T07:47:35.826256410+00:00,1,1,1,1
2021-04-24T07:47:35.826260410+00:00,1,0,1,1
2021-04-24T07:47:35.826272376+00:00,1,1,1,1
2021-04-24T07:47:35.826272380+00:00,1,0,1,1
2021-04-24T07:47:35.826272396+00:00,1,1,1,1
2021-04-24T07:47:35.826276396+00:00,1,0,1,1
2021-04-24T07:47:35.826280370+00:00,1,1,1,1
2021-04-24T07:47:35.826280374+00:00,1,0,1,1
2021-04-24T07:47:35.826280390+00:00,1,1,1,1
2021-04-24T07:47:35.826284390+00:00,1,0,1,1
2021-04-24T07:47:35.826288364+00:00,1,1,1,1
2021-04-24T07:47:35.826288368+00:00,1,0,1,1
2021-04-24T07:47:35.826288384+00:00,1,1,1,1
2021-04-24T07:47:35.826294382+00:00,1,0,1,1
2021-04-24T07:47:35.826322356+00:00,1,1,1,1
2021-04-24T07:47:35.842888184+00:00,1,1,0,1
2021-04-24T07:47:35.842888194+00:00,1,1,1,1
2021-04-24T07:47:35.842888208+00:00,1,1,0,1
2021-04-24T07:47:35.842892178+00:00,1,1,1,1
2021-04-24T07:47:35.842896178+00:00,1,1,0,1
2021-04-24T07:47:35.842896190+00:00,1,1,1,1
2021-04-24T07:47:35.842896202+00:00,1,1,0,1
2021-04-24T07:47:35.842904170+00:00,1,1,1,1
2021-04-24T07:47:35.842908168+00:00,1,1,0,1
2021-04-24T07:47:35.842908184+00:00,1,1,1,1
2021-04-24T07:47:35.842908192+00:00,1,1,0,1
2021-04-24T07:47:35.842920160+00:00,1,1,1,1
2021-04-24T07:47:35.842920174+00:00,1,1,0,1
2021-04-24T07:47:35.842920182+00:00,1,1,1,1
2021-04-24T07:47:35.842928154+00:00,1,1,0,1
2021-04-24T07:47:35.842928168+00:00,1,1,1,1
2021-04-24T07:47:35.842928178+00:00,1,1,0,1
2021-04-24T07:47:35.842964130+00:00,1,1,1,1
2021-04-24T07:47:35.842964140+00:00,1,1,0,1
2021-04-24T07:47:35.842964152+00:00,1,1,1,1
2021-04-24T07:47:35.842968124+00:00,1,1,0,1
2021-04-24T07:47:35.842968142+00:00,1,1,1,1
2021-04-24T07:47:35.842968148+00:00,1,1,0,1
2021-04-24T07:47:35.843004100+00:00,1,1,1,1
2021-04-24T07:47:35.843004110+00:00,1,1,0,1
2021-04-24T07:47:35.843004122+00:00,1,1,1,1
2021-04-24T07:47:35.843008096+00:00,1,1,0,1
2021-04-24T07:47:35.843008114+00:00,1,1,1,1
2021-04-24T07:47:35.843008118+00:00,1,1,0,1
2021-04-24T07:47:35.843012094+00:00,1,1,1,1
2021-04-24T07:47:35.843012108+00:00,1,1,0,1
2021-04-24T07:47:35.843012116+00:00,1,1,1,1
2021-04-24T07:47:35.843020086+00:00,1,1,0,1
2021-04-24T07:47:35.843020100+00:00,1,1,1,1
2021-04-24T07:47:35.843020110+00:00,1,1,0,1
2021-04-24T07:47:35.843032088+00:00,1,1,1,1
2021-04-24T07:47:35.843032102+00:00,1,1,0,1
2021-04-24T07:47:35.843032110+00:00,1,1,1,1
2021-04-24T07:47:35.843040092+00:00,1,1,0,1
2021-04-24T07:47:35.843040106+00:00,1,1,1,1
2021-04-24T07:47:35.843040116+00:00,1,1,0,1
2021-04-24T07:47:35.843044094+00:00,1,1,1,1
2021-04-24T07:47:35.843048096+00:00,1,1,0,1
2021-04-24T07:47:35.843048112+00:00,1,1,1,1
2021-04-24T07:47:35.843048120+00:00,1,1,0,1
2021-04-24T07:47:35.843084098+00:00,1,1,1,1
2021-04-24T07:47:35.843084108+00:00,1,1,0,1
2021-04-24T07:47:35.843084120+00:00,1,1,1,1
2021-04-24T07:47:35.843088092+00:00,1,1,0,1
2021-04-24T07:47:35.843088110+00:00,1,1,1,1
2021-04-24T07:47:35.843088114+00:00,1,1,0,1
2021-04-24T07:47:35.843092088+00:00,1,1,1,1
2021-04-24T07:47:35.843092104+00:00,1,1,0,1
2021-04-24T07:47:35.843092112+00:00,1,1,1,1
2021-04-24T07:47:35.843096086+00:00,1,1,0,1
2021-04-24T07:47:35.843096102+00:00,1,1,1,1
2021-04-24T07:47:35.843096108+00:00,1,1,0,1
2021-04-24T07:47:35.843100082+00:00,1,1,1,1
2021-04-24T07:47:35.843104078+00:00,1,1,0,1
2021-04-24T07:47:35.843104094+00:00,1,1,1,1
2021-04-24T07:47:35.843104102+00:00,1,1,0,1
2021-04-24T07:47:35.843108074+00:00,1,1,1,1
2021-04-24T07:47:35.843128060+00:00,1,1,0,1
2021-04-24T07:47:35.843128070+00:00,1,1,1,1
2021-04-24T07:47:35.843128082+00:00,1,1,0,1
2021-04-24T07:47:35.843132052+00:00,1,1,1,1
2021-04-24T07:47:35.843148042+00:00,1,1,0,1
2021-04-24T07:47:35.843148052+00:00,1,1,1,1
2021-04-24T07:47:35.843148066+00:00,1,1,0,1
2021-04-24T07:47:35.843152036+00:00,1,1,1,1
2021-04-24T07:47:35.843156034+00:00,1,1,0,1
2021-04-24T07:47:35.843156048+00:00,1,1,1,1
2021-04-24T07:47:35.843156058+00:00,1,1,0,1
2021-04-24T07:47:35.843164026+00:00,1,1,1,1
2021-04-24T07:47:35.843171830+00:00,1,0,1,1
2021-04-24T07:47:35.843207796+00:00,1,1,1,1
2021-04-24T07:47:35.843213542+00:00,1,0,1,1
2021-04-24T07:47:35.843249510+00:00,1,1,1,1
2021-04-24T07:47:35.843255508+00:00,1,0,1,1
2021-04-24T07:47:35.843291476+00:00,1,1,1,1
2021-04-24T07:47:35.843297222+00:00,1,0,1,1
2021-04-24T07:47:35.843333190+00:00,1,1,1,1
2021-04-24T07:47:36.078332886+00:00,1,1,0,1
2021-04-24T07:47:36.078332896+00:00,1,1,1,1
2021-04-24T07:47:36.078332910+00:00,1,1,0,1
2021-04-24T07:47:36.078336884+00:00,1,1,1,1
2021-04-24T07:47:36.078340886+00:00,1,1,0,1
2021-04-24T07:47:36.078340900+00:00,1,1,1,1
2021-04-24T07:47:36.078340910+00:00,1,1,0,1
2021-04-24T07:47:36.078348888+00:00,1,1,1,1
2021-04-24T07:47:36.078372864+00:00,1,1,0,1
2021-04-24T07:47:36.078372876+00:00,1,1,1,1
2021-04-24T07:47:36.078372888+00:00,1,1,0,1
2021-04-24T07:47:36.078408818+00:00,1,1,1,1
2021-04-24T07:47:36.078408828+00:00,1,1,0,1
2021-04-24T07:47:36.078408838+00:00,1,1,1,1
2021-04-24T07:47:36.078412810+00:00,1,1,0,1
2021-04-24T07:47:36.078412828+00:00,1,1,1,1
2021-04-24T07:47:36.078412832+00:00,1,1,0,1
2021-04-24T07:47:36.078420800+00:00,1,1,1,1
2021-04-24T07:47:36.078420814+00:00,1,1,0,1
2021-04-24T07:47:36.078420822+00:00,1,1,1,1
2021-04-24T07:47:36.078424794+00:00,1,1,0,1
2021-04-24T07:47:36.078424810+00:00,1,1,1,1
2021-04-24T07:47:36.078424818+00:00,1,1,0,1
2021-04-24T07:47:36.078448764+00:00,1,1,1,1
2021-04-24T07:47:36.078448776+00:00,1,1,0,1
2021-04-24T07:47:36.078448786+00:00,1,1,1,1
2021-04-24T07:47:36.078452756+00:00,1,1,0,1
2021-04-24T07:47:36.078452774+00:00,1,1,1,1
2021-04-24T07:47:36.078452780+00:00,1,1,0,1
2021-04-24T07:47:36.078488712+00:00,1,1,1,1
2021-04-24T07:47:36.078488722+00:00,1,1,0,1
2021-04-24T07:47:36.078488734+00:00,1,1,1,1
2021-04-24T07:47:36.078492704+00:00,1,1,0,1
2021-04-24T07:47:36.078492722+00:00,1,1,1,1
2021-04-24T07:47:36.078492726+00:00,1,1,0,1
2021-04-24T07:47:36.078496700+00:00,1,1,1,1
2021-04-24T07:47:36.078496716+00:00,1,1,0,1
2021-04-24T07:47:36.078496722+00:00,1,1,1,1
2021-04-24T07:47:36.078500694+00:00,1,1,0,1
2021-04-24T07:47:36.078500710+00:00,1,1,1,1
2021-04-24T07:47:36.078500718+00:00,1,1,0,1
2021-04-24T07:47:36.078512680+00:00,1,1,1,1
2021-04-24T07:47:36.078512694+00:00,1,1,0,1
2021-04-24T07:47:36.078512702+00:00,1,1,1,1
2021-04-24T07:47:36.078520668+00:00,1,1,0,1
2021-04-24T07:47:36.078520684+00:00,1,1,1,1
2021-04-24T07:47:36.078520692+00:00,1,1,0,1
2021-04-24T07:47:36.078528658+00:00,1,1,1,1
2021-04-24T07:47:36.078528676+00:00,1,1,0,1
2021-04-24T07:47:36.078528680+00:00,1,1,1,1
2021-04-24T07:47:36.078532654+00:00,1,1,0,1
2021-04-24T07:47:36.078532668+00:00,1,1,1,1
2021-04-24T07:47:36.078532676+00:00,1,1,0,1
2021-04-24T07:47:36.078544638+00:00,1,1,1,1
2021-04-24T07:47:36.078544652+00:00,1,1,0,1
2021-04-24T07:47:36.078544660+00:00,1,1,1,1
2021-04-24T07:47:36.096959776+00:00,1,1,0,1
2021-04-24T07:47:36.096959786+00:00,1,1,1,1
2021-04-24T07:47:36.096959800+00:00,1,1,0,1
2021-04-24T07:47:36.096963762+00:00,1,1,1,1
2021-04-24T07:47:36.096967752+00:00,1,1,0,1
2021-04-24T07:47:36.096967766+00:00,1,1,1,1
2021-04-24T07:47:36.096967776+00:00,1,1,0,1
2021-04-24T07:47:36.096975728+00:00,1,1,1,1
2021-04-24T07:47:36.096979718+00:00,1,1,0,1
2021-04-24T07:47:36.096979734+00:00,1,1,1,1
2021-04-24T07:47:36.096979742+00:00,1,1,0,1
2021-04-24T07:47:36.096991686+00:00,1,1,1,1
2021-04-24T07:47:36.096991700+00:00,1,1,0,1
2021-04-24T07:47:36.096991708+00:00,1,1,1,1
2021-04-24T07:47:36.096999664+00:00,1,1,0,1
2021-04-24T07:47:36.096999678+00:00,1,1,1,1
2021-04-24T07:47:36.096999686+00:00,1,1,0,1
2021-04-24T07:47:36.097035566+00:00,1,1,1,1
2021-04-24T07:47:36.097035576+00:00,1,1,0,1
2021-04-24T07:47:36.097035588+00:00,1,1,1,1
2021-04-24T07:47:36.097039552+00:00,1,1,0,1
2021-04-24T07:47:36.097039570+00:00,1,1,1,1
2021-04-24T07:47:36.097039576+00:00,1,1,0,1
2021-04-24T07:47:36.097075456+00:00,1,1,1,1
2021-04-24T07:47:36.097075466+00:00,1,1,0,1
2021-04-24T07:47:36.097075478+00:00,1,1,1,1
2021-04-24T07:47:36.097079444+00:00,1,1,0,1
2021-04-24T07:47:36.097079460+00:00,1,1,1,1
2021-04-24T07:47:36.097079466+00:00,1,1,0,1
2021-04-24T07:47:36.097083434+00:00,1,1,1,1
2021-04-24T07:47:36.097083448+00:00,1,1,0,1
2021-04-24T07:47:36.097083456+00:00,1,1,1,1
2021-04-24T07:47:36.097091412+00:00,1,1,0,1
2021-04-24T07:47:36.097091426+00:00,1,1,1,1
2021-04-24T07:47:36.097091434+00:00,1,1,0,1
2021-04-24T07:47:36.097115346+00:00,1,1,1,1
2021-04-24T07:47:36.097115358+00:00,1,1,0,1
2021-04-24T07:47:36.097115368+00:00,1,1,1,1
2021-04-24T07:47:36.097119334+00:00,1,1,0,1
2021-04-24T07:47:36.097119350+00:00,1,1,1,1
2021-04-24T07:47:36.097119356+00:00,1,1,0,1
2021-04-24T07:47:36.097123322+00:00,1,1,1,1
2021-04-24T07:47:36.097123340+00:00,1,1,0,1
2021-04-24T07:47:36.097123346+00:00,1,1,1,1
2021-04-24T07:47:36.097131302+00:00,1,1,0,1
2021-04-24T07:47:36.097131316+00:00,1,1,1,1
2021-04-24T07:47:36.097131324+00:00,1,1,0,1
2021-04-24T07:47:36.097155236+00:00,1,1,1,1
2021-04-24T07:47:36.097155248+00:00,1,1,0,1
2021-04-24T07:47:36.097155258+00:00,1,1,1,1
2021-04-24T07:47:36.097159222+00:00,1,1,0,1
2021-04-24T07:47:36.097159240+00:00,1,1,1,1
2021-04-24T07:47:36.097159246+00:00,1,1,0,1
2021-04-24T07:47:36.097163212+00:00,1,1,1,1
2021-04-24T07:47:36.097163228+00:00,1,1,0,1
2021-04-24T07:47:36.097163234+00:00,1,1,1,1
2021-04-24T07:47:36.097167202+00:00,1,1,0,1
2021-04-24T07:47:36.097167218+00:00,1,1,1,1
2021-04-24T07:47:36.097167224+00:00,1,1,0,1
2021-04-24T07:47:36.097171190+00:00,1,1,1,1
2021-04-24T07:47:36.097183160+00:00,1,1,0,1
2021-04-24T07:47:36.097183172+00:00,1,1,1,1
2021-04-24T07:47:36.097183182+00:00,1,1,0,1
2021-04-24T07:47:36.097191136+00:00,1,1,1,1
2021-04-24T07:47:36.097199114+00:00,1,1,0,1
2021-04-24T07:47:36.097199128+00:00,1,1,1,1
2021-04-24T07:47:36.097199138+00:00,1,1,0,1
2021-04-24T07:47:36.097207092+00:00,1,1,1,1
2021-04-24T07:47:36.097219060+00:00,1,1,0,1
2021-04-24T07:47:36.097219074+00:00,1,1,1,1
2021-04-24T07:47:36.097219084+00:00,1,1,0,1
2021-04-24T07:47:36.097223048+00:00,1,1,1,1
2021-04-24T07:47:36.097227038+00:00,1,1,0,1
2021-04-24T07:47:36.097227052+00:00,1,1,1,1
2021-04-24T07:47:36.097227062+00:00,1,1,0,1
2021-04-24T07:47:36.097235018+00:00,1,1,1,1
2021-04-24T07:47:36.097235034+00:00,1,1,0,1
2021-04-24T07:47:36.097235038+00:00,1,1,1,1
2021-04-24T07:47:36.097243060+00:00,1,0,1,1
2021-04-24T07:47:36.097247032+00:00,1,1,1,1
2021-04-24T07:47:36.097247036+00:00,1,0,1,1
2021-04-24T07:47:36.097247052+00:00,1,1,1,1
2021-04-24T07:47:36.097255048+00:00,1,0,1,1
2021-04-24T07:47:36.097279006+00:00,1,1,1,1
2021-04-24T07:47:36.097279008+00:00,1,0,1,1
2021-04-24T07:47:36.097279026+00:00,1,1,1,1
2021-04-24T07:47:36.097284774+00:00,1,0,1,1
2021-04-24T07:47:36.097288748+00:00,1,1,1,1
2021-04-24T07:47:36.097288752+00:00,1,0,1,1
2021-04-24T07:47:36.097288768+00:00,1,1,1,1
2021-04-24T07:47:36.097326736+00:00,1,0,1,1
2021-04-24T07:47:36.097330708+00:00,1,1,1,1
2021-04-24T07:47:36.097330712+00:00,1,0,1,1
2021-04-24T07:47:36.097330728+00:00,1,1,1,1
2021-04-24T07:47:36.097368446+00:00,1,0,1,1
2021-04-24T07:47:36.097404414+00:00,1,1,1,1
2021-04-24T07:47:36.097410408+00:00,1,0,1,1
2021-04-24T07:47:36.097438360+00:00,1,1,1,1
2021-04-24T07:47:36.097438362+00:00,1,0,1,1
2021-04-24T07:47:36.097438380+00:00,1,1,1,1
2021-04-24T07:47:36.097452120+00:00,1,0,1,1
2021-04-24T07:47:36.097464088+00:00,1,1,1,1
2021-04-24T07:47:36.097464090+00:00,1,0,1,1
2021-04-24T07:47:36.097464108+00:00,1,1,1,1
2021-04-24T07:47:36.097468106+00:00,1,0,1,1
2021-04-24T07:47:36.097480074+00:00,1,1,1,1
2021-04-24T07:47:36.097480076+00:00,1,0,1,1
2021-04-24T07:47:36.097480094+00:00,1,1,1,1
2021-04-24T07:47:36.097484092+00:00,1,0,1,1
2021-04-24T07:47:36.097488066+00:00,1,1,1,1
2021-04-24T07:47:36.097488070+00:00,1,0,1,1
2021-04-24T07:47:36.097488086+00:00,1,1,1,1
2021-04-24T07:47:36.097494082+00:00,1,0,1,1
2021-04-24T07:47:36.097506048+00:00,1,1,1,1
2021-04-24T07:47:36.097506052+00:00,1,0,1,1
2021-04-24T07:47:36.097506068+00:00,1,1,1,1
2021-04-24T07:47:36.097510068+00:00,1,0,1,1
2021-04-24T07:47:36.097514042+00:00,1,1,1,1
2021-04-24T07:47:36.097514046+00:00,1,0,1,1
2021-04-24T07:47:36.097514062+00:00,1,1,1,1
2021-04-24T07:47:36.097526052+00:00,1,0,1,1
2021-04-24T07:47:36.097530026+00:00,1,1,1,1
2021-04-24T07:47:36.097530032+00:00,1,0,1,1
2021-04-24T07:47:36.097530046+00:00,1,1,1,1
2021-04-24T07:47:36.113557938+00:00,1,1,0,1
2021-04-24T07:47:36.113557948+00:00,1,1,1,1
2021-04-24T07:47:36.113557962+00:00,1,1,0,1
2021-04-24T07:47:36.113561932+00:00,1,1,1,1
2021-04-24T07:47:36.113565928+00:00,1,1,0,1
2021-04-24T07:47:36.113565942+00:00,1,1,1,1
2021-04-24T07:47:36.113565952+00:00,1,1,0,1
2021-04-24T07:47:36.113573918+00:00,1,1,1,1
2021-04-24T07:47:36.113577914+00:00,1,1,0,1
2021-04-24T07:47:36.113577930+00:00,1,1,1,1
2021-04-24T07:47:36.113577938+00:00,1,1,0,1
2021-04-24T07:47:36.113589900+00:00,1,1,1,1
2021-04-24T07:47:36.113589916+00:00,1,1,0,1
2021-04-24T07:47:36.113589924+00:00,1,1,1,1
2021-04-24T07:47:36.113597892+00:00,1,1,0,1
2021-04-24T07:47:36.113597906+00:00,1,1,1,1
2021-04-24T07:47:36.113597914+00:00,1,1,0,1
2021-04-24T07:47:36.113633840+00:00,1,1,1,1
2021-04-24T07:47:36.113633852+00:00,1,1,0,1
2021-04-24T07:47:36.113633862+00:00,1,1,1,1
2021-04-24T07:47:36.113637828+00:00,1,1,0,1
2021-04-24T07:47:36.113637844+00:00,1,1,1,1
2021-04-24T07:47:36.113637850+00:00,1,1,0,1
2021-04-24T07:47:36.113673736+00:00,1,1,1,1
2021-04-24T07:47:36.113673748+00:00,1,1,0,1
2021-04-24T07:47:36.113673758+00:00,1,1,1,1
2021-04-24T07:47:36.113677730+00:00,1,1,0,1
2021-04-24T07:47:36.113677748+00:00,1,1,1,1
2021-04-24T07:47:36.113677752+00:00,1,1,0,1
2021-04-24T07:47:36.113685720+00:00,1,1,1,1
2021-04-24T07:47:36.113685734+00:00,1,1,0,1
2021-04-24T07:47:36.113685742+00:00,1,1,1,1
2021-04-24T07:47:36.113689714+00:00,1,1,0,1
2021-04-24T07:47:36.113689730+00:00,1,1,1,1
2021-04-24T07:47:36.113689736+00:00,1,1,0,1
2021-04-24T07:47:36.113713684+00:00,1,1,1,1
2021-04-24T07:47:36.113713696+00:00,1,1,0,1
2021-04-24T07:47:36.113713706+00:00,1,1,1,1
2021-04-24T07:47:36.113717676+00:00,1,1,0,1
2021-04-24T07:47:36.113717694+00:00,1,1,1,1
2021-04-24T07:47:36.113717700+00:00,1,1,0,1
2021-04-24T07:47:36.113741646+00:00,1,1,1,1
2021-04-24T07:47:36.113741658+00:00,1,1,0,1
2021-04-24T07:47:36.113741668+00:00,1,1,1,1
2021-04-24T07:47:36.113745640+00:00,1,1,0,1
2021-04-24T07:47:36.113745656+00:00,1,1,1,1
2021-04-24T07:47:36.113745662+00:00,1,1,0,1
2021-04-24T07:47:36.113753628+00:00,1,1,1,1
2021-04-24T07:47:36.113753644+00:00,1,1,0,1
2021-04-24T07:47:36.113753652+00:00,1,1,1,1
2021-04-24T07:47:36.113757622+00:00,1,1,0,1
2021-04-24T07:47:36.113757640+00:00,1,1,1,1
2021-04-24T07:47:36.113757646+00:00,1,1,0,1
2021-04-24T07:47:36.113761618+00:00,1,1,1,1
2021-04-24T07:47:36.113761634+00:00,1,1,0,1
2021-04-24T07:47:36.113761638+00:00,1,1,1,1
2021-04-24T07:47:36.113765612+00:00,1,1,0,1
2021-04-24T07:47:36.113765628+00:00,1,1,1,1
2021-04-24T07:47:36.113765634+00:00,1,1,0,1
2021-04-24T07:47:36.113769606+00:00,1,1,1,1
2021-04-24T07:47:36.113781590+00:00,1,1,0,1
2021-04-24T07:47:36.113781604+00:00,1,1,1,1
2021-04-24T07:47:36.113781614+00:00,1,1,0,1
2021-04-24T07:47:36.113785584+00:00,1,1,1,1
2021-04-24T07:47:36.113797570+00:00,1,1,0,1
2021-04-24T07:47:36.113797582+00:00,1,1,1,1
2021-04-24T07:47:36.113797594+00:00,1,1,0,1
2021-04-24T07:47:36.113801562+00:00,1,1,1,1
2021-04-24T07:47:36.113813548+00:00,1,1,0,1
2021-04-24T07:47:36.113813560+00:00,1,1,1,1
2021-04-24T07:47:36.113813572+00:00,1,1,0,1
2021-04-24T07:47:36.113821536+00:00,1,1,1,1
2021-04-24T07:47:36.113829528+00:00,1,1,0,1
2021-04-24T07:47:36.113829540+00:00,1,1,1,1
2021-04-24T07:47:36.113829550+00:00,1,1,0,1
2021-04-24T07:47:36.113833520+00:00,1,1,1,1
2021-04-24T07:47:36.113841406+00:00,1,0,1,1
2021-04-24T07:47:36.113845380+00:00,1,1,1,1
2021-04-24T07:47:36.113845384+00:00,1,0,1,1
2021-04-24T07:47:36.113845400+00:00,1,1,1,1
2021-04-24T07:47:36.113853396+00:00,1,0,1,1
2021-04-24T07:47:36.113865362+00:00,1,1,1,1
2021-04-24T07:47:36.113865364+00:00,1,0,1,1
2021-04-24T07:47:36.113865382+00:00,1,1,1,1
2021-04-24T07:47:36.113869380+00:00,1,0,1,1
2021-04-24T07:47:36.113877352+00:00,1,1,1,1
2021-04-24T07:47:36.113877354+00:00,1,0,1,1
2021-04-24T07:47:36.113877372+00:00,1,1,1,1
2021-04-24T07:47:36.113883118+00:00,1,0,1,1
2021-04-24T07:47:36.113887092+00:00,1,1,1,1
2021-04-24T07:47:36.113887094+00:00,1,0,1,1
2021-04-24T07:47:36.113887112+00:00,1,1,1,1
2021-04-24T07:47:36.113891112+00:00,1,0,1,1
2021-04-24T07:47:36.113903078+00:00,1,1,1,1
2021-04-24T07:47:36.113903080+00:00,1,0,1,1
2021-04-24T07:47:36.113903098+00:00,1,1,1,1
2021-04-24T07:47:36.113911092+00:00,1,0,1,1
2021-04-24T07:47:36.113915064+00:00,1,1,1,1
2021-04-24T07:47:36.113915068+00:00,1,0,1,1
2021-04-24T07:47:36.113915084+00:00,1,1,1,1
2021-04-24T07:47:36.113925078+00:00,1,0,1,1
2021-04-24T07:47:36.113929052+00:00,1,1,1,1
2021-04-24T07:47:36.113929056+00:00,1,0,1,1
2021-04-24T07:47:36.113929072+00:00,1,1,1,1
2021-04-24T07:47:36.113945058+00:00,1,0,1,1
2021-04-24T07:47:36.113957026+00:00,1,1,1,1
2021-04-24T07:47:36.113957028+00:00,1,0,1,1
2021-04-24T07:47:36.113957046+00:00,1,1,1,1
2021-04-24T07:47:36.113966788+00:00,1,0,1,1
2021-04-24T07:47:36.113970762+00:00,1,1,1,1
2021-04-24T07:47:36.113970766+00:00,1,0,1,1
2021-04-24T07:47:36.113970782+00:00,1,1,1,1
2021-04-24T07:47:36.113974782+00:00,1,0,1,1
2021-04-24T07:47:36.113986748+00:00,1,1,1,1
2021-04-24T07:47:36.113986750+00:00,1,0,1,1
2021-04-24T07:47:36.113986768+00:00,1,1,1,1
2021-04-24T07:47:36.113994762+00:00,1,0,1,1
2021-04-24T07:47:36.113998738+00:00,1,1,1,1
2021-04-24T07:47:36.113998742+00:00,1,0,1,1
2021-04-24T07:47:36.113998758+00:00,1,1,1,1
2021-04-24T07:47:36.114008752+00:00,1,0,1,1
2021-04-24T07:47:36.114012724+00:00,1,1,1,1
2021-04-24T07:47:36.114012728+00:00,1,0,1,1
2021-04-24T07:47:36.114012744+00:00,1,1,1,1
2021-04-24T07:47:36.114032726+00:00,1,0,1,1
2021-04-24T07:47:36.114040698+00:00,1,1,1,1
2021-04-24T07:47:36.114040700+00:00,1,0,1,1
2021-04-24T07:47:36.114040718+00:00,1,1,1,1
2021-04-24T07:47:36.114050460+00:00,1,0,1,1
2021-04-24T07:47:36.114054436+00:00,1,1,1,1
2021-04-24T07:47:36.114054440+00:00,1,0,1,1
2021-04-24T07:47:36.114054456+00:00,1,1,1,1
2021-04-24T07:47:36.114058454+00:00,1,0,1,1
2021-04-24T07:47:36.114070420+00:00,1,1,1,1
2021-04-24T07:47:36.114070422+00:00,1,0,1,1
2021-04-24T07:47:36.114070440+00:00,1,1,1,1
2021-04-24T07:47:36.114078434+00:00,1,0,1,1
2021-04-24T07:47:36.114082408+00:00,1,1,1,1
2021-04-24T07:47:36.114082412+00:00,1,0,1,1
2021-04-24T07:47:36.114082428+00:00,1,1,1,1
2021-04-24T07:47:36.114092422+00:00,1,0,1,1
2021-04-24T07:47:36.114120396+00:00,1,1,1,1
2021-04-24T07:47:36.114134134+00:00,1,0,1,1
2021-04-24T07:47:36.114138108+00:00,1,1,1,1
2021-04-24T07:47:36.114138112+00:00,1,0,1,1
2021-04-24T07:47:36.114138128+00:00,1,1,1,1
2021-04-24T07:47:36.114142128+00:00,1,0,1,1
2021-04-24T07:47:36.114154094+00:00,1,1,1,1
2021-04-24T07:47:36.114154096+00:00,1,0,1,1
2021-04-24T07:47:36.114154114+00:00,1,1,1,1
2021-04-24T07:47:36.114162108+00:00,1,0,1,1
2021-04-24T07:47:36.114166082+00:00,1,1,1,1
2021-04-24T07:47:36.114166086+00:00,1,0,1,1
2021-04-24T07:47:36.114166102+00:00,1,1,1,1
2021-04-24T07:47:36.114176098+00:00,1,0,1,1
2021-04-24T07:47:36.114184066+00:00,1,1,1,1
2021-04-24T07:47:36.114184070+00:00,1,0,1,1
2021-04-24T07:47:36.114184086+00:00,1,1,1,1
2021-04-24T07:47:36.114192082+00:00,1,0,1,1
2021-04-24T07:47:36.114196056+00:00,1,1,1,1
2021-04-24T07:47:36.114196060+00:00,1,0,1,1
2021-04-24T07:47:36.114196076+00:00,1,1,1,1
2021-04-24T07:47:36.114204070+00:00,1,0,1,1
2021-04-24T07:47:36.114208044+00:00,1,1,1,1
2021-04-24T07:47:36.114208048+00:00,1,0,1,1
2021-04-24T07:47:36.114208064+00:00,1,1,1,1
2021-04-24T07:47:36.114217808+00:00,1,0,1,1
2021-04-24T07:47:36.114221782+00:00,1,1,1,1
2021-04-24T07:47:36.114221786+00:00,1,0,1,1
2021-04-24T07:47:36.114221802+00:00,1,1,1,1
2021-04-24T07:47:36.114225800+00:00,1,0,1,1
2021-04-24T07:47:36.114237766+00:00,1,1,1,1
2021-04-24T07:47:36.114237768+00:00,1,0,1,1
2021-04-24T07:47:36.114237786+00:00,1,1,1,1
2021-04-24T07:47:36.114245782+00:00,1,0,1,1
2021-04-24T07:47:36.114249754+00:00,1,1,1,1
